ID_REF,GSM3586432,GSM3586433,GSM3586434,GSM3586435
GM10589,2.426236057,2.2015437,1.560798528,2.254150369
NUCB2,6.891978301,7.017774592,6.840985238,6.893895685
XYLT1,4.107195731,4.688395376,3.86568848,5.567024742
4930583K01RIK,1.978512456,2.371744005,2.327585346,1.894191885
TMC5,1.615159111,1.594219352,1.874207124,1.536800541
6330503K22RIK,4.21893794,4.001408693,4.186017805,4.27607257
9030624J02RIK,4.887628197,5.127132747,4.444404305,5.233348862
IQCK,3.488896771,2.76240249,2.799390126,2.859927838
ACSM5,2.612065248,2.109314921,2.25085344,2.153005576
ACSM2,1.708610296,1.83168058,1.72921811,1.644624629
ACSM1,2.448934416,2.164153566,2.450382789,2.29793315
ACSM4,2.276979657,2.012353052,2.184057554,1.869647624
ACSM3,3.488178582,3.260928888,4.711532908,2.856752162
2610020H08RIK,2.955203381,2.968545905,2.909725176,2.685585819
LYRM1,2.764041979,1.94676725,2.541020756,2.277936309
TMEM159,3.53057216,3.943664162,3.22656912,3.807762078
ANKS4B,2.06736551,1.912222122,2.171783023,1.879314748
ABCA14,1.981896198,2.11954012,2.663063422,1.993071361
ABCA15,2.294318463,1.855495006,2.175795597,1.769619235
ABCA16,1.722702083,1.379718659,1.549096632,1.691292157
GM16475,1.891471594,1.413028946,1.699259994,1.37917365
E130201H02RIK,2.129782993,1.881343376,2.417038238,1.923439068
UQCRC2,6.083677119,6.685128637,7.900285838,6.672539791
BC030336,4.960406177,5.330116356,5.175303516,4.994924267
VWA3A,3.080148166,2.077484738,2.492973294,2.080107047
GM5737,2.295985624,1.94362271,2.277047482,1.962646746
EEF2K,3.140822366,3.580804537,2.802105693,2.991710857
POLR3E,3.71565319,3.704062107,3.641864154,3.851032246
4933427G17RIK,2.344787085,2.245547559,1.950203224,1.869374973
METTL9,4.74848574,5.388562523,4.659470006,5.812409798
OTOA,2.227305728,1.88683876,2.175049094,1.875989279
HS3ST2,2.441540867,2.302573752,2.739167999,2.212984955
1700069B07RIK,2.900306306,2.648627656,2.940188281,2.796887666
SCNN1G,2.415185157,2.21574565,2.437205351,2.109944676
SCNN1B,2.203224264,1.89533361,2.446980793,1.818584486
UBFD1,4.805215479,4.777991694,4.830826238,4.535590483
DCTN5,6.406583524,7.064791362,6.844702169,6.877590508
PLK1,2.567479686,4.47899807,3.100792901,3.525816386
2010110P09RIK,5.390750264,4.182452496,4.050549255,2.460613749
PRKCB,4.229835603,4.900013386,4.588829291,5.083164356
CACNG3,1.641427576,1.89929183,1.486946127,1.741110226
RBBP6,5.366875148,5.144165419,5.582459982,5.433753925
LOC100134980,4.800270081,4.88656628,4.380036871,5.294741752
GM6905,2.508843401,2.279921191,2.379013953,1.500383399
TNRC6A,4.912467927,4.842880319,4.333407824,5.084034119
SLC5A11,2.523947752,2.358620602,2.508142275,2.158130172
LCMT1,4.721443161,4.744317736,4.875283952,4.547743465
AQP8,2.289087794,2.103568072,2.050872723,1.785850672
HS3ST4,2.191887981,1.513830356,1.722671162,1.962254351
GM16496,2.598119273,2.277568189,2.660628957,2.410766837
4930533L02RIK,2.183815652,1.991564645,2.112217356,2.317958972
4930571K23RIK,2.714460836,2.35261699,2.406682532,2.310489076
JMJD5,2.930609791,2.809891459,2.828599597,2.903370242
IL4RA,5.604242332,7.010335524,5.300894208,7.747056624
IL21R,4.13812243,4.50573732,4.90761517,4.410672075
D430042O09RIK,4.135137121,4.051198618,4.359878064,4.057737043
SBK1,2.272429692,2.278637765,2.639539523,2.671353084
RABEP2,2.981558608,3.237682912,2.71190966,3.055314573
TUFM,4.310479655,5.341026128,4.888850963,5.314171136
EIF3C,4.407522918,4.858138094,4.359945733,4.889217853
APOB48R,3.780485947,4.001139853,3.824497699,5.290639073
CCDC101,4.728908337,4.11704668,4.254001761,3.936855929
BOLA2,7.110438344,7.311659868,6.581892987,7.548317919
MAPK3,5.549022083,6.224338364,5.401022175,5.998556875
GDPD3,2.968468081,2.939830639,3.405998236,3.827313684
YPEL3,6.69888822,6.700150295,6.192008037,7.43523859
TBX6,2.812547028,3.310912984,2.698372839,4.127269413
FAM57B,2.98161517,2.262078676,2.30193851,2.58651862
DOC2A,2.750865024,2.799632176,2.669599674,2.723161619
HIRIP3,3.301842391,3.937271143,3.59554273,3.955474749
KCTD13,4.009695191,3.919062736,3.950700665,4.050576568
SEZ6L2,3.180194082,2.585304868,2.940433966,2.522638381
CDIPT,3.668909508,4.008454861,3.634225929,4.206803253
AI467606,3.251055116,2.490412605,3.074371706,3.147618129
MYLPF,2.41572296,2.142197113,2.140919938,2.552804584
ZFP553,3.206498452,3.188701738,3.222572528,3.046339759
ZFP771,4.295329133,3.833659644,3.965053967,3.785050891
ITGAL,3.438080619,3.255548012,3.718627282,6.060362776
LOC100048345,2.197881258,2.172626573,2.560360077,2.564042924
SMT3H2-PS2,2.373863217,2.400608401,2.802845423,2.458711845
ZFP689,2.680342202,2.636751286,2.825071038,2.65340497
PRR14,6.444108346,6.50887707,6.480876715,6.957883425
FBRS,5.255750307,6.041715164,4.805393196,6.498487932
SRCAP,5.609541225,6.122571471,5.374593183,6.027510231
PHKG2,3.142200965,3.643870603,3.253960438,4.186352962
RNF40,3.395018196,3.219919274,3.198950422,3.661964695
CTF1,3.441122124,2.924069451,2.712633023,2.861086197
FBXL19,2.865492649,3.143694982,3.179647465,2.942896495
ORAI3,4.676537307,5.169721801,4.995215574,4.448207339
SETD1A,4.188351504,4.716667884,3.990133542,4.698670447
HSD3B7,3.031607188,3.335735608,2.858012668,3.107216792
STX4A,6.743921072,7.374190979,6.492839301,7.33249204
ZFP646,3.72919058,3.923311513,3.864385356,3.607046827
BCKDK,5.206216166,5.959929435,4.827806732,5.704002751
MYST1,5.143656944,4.729329919,4.836111798,4.917035722
FUS,7.057751211,7.290860034,6.917199817,7.348600413
B230325K18RIK,2.916000558,2.985489609,3.287318914,3.807400107
TRIM72,2.510291776,2.558148824,2.678418126,2.712368666
ITGAM,4.806594949,6.974566575,4.779361575,8.42713187
ITGAX,2.842996714,3.505996911,2.671568878,4.664216504
ITGAD,2.285861468,2.301173363,2.093989397,2.283009144
ARMC5,3.153905938,3.796837025,3.119666313,3.167763787
TGFB1I1,5.988785161,7.259502626,5.094635771,6.128077226
SLC5A2,2.594580618,2.571556591,2.597582085,2.558726414
BAG3,6.195595051,6.887589283,5.685235391,6.127499108
INPP5F,3.613654309,3.542649963,3.411552604,3.379862972
SEC23IP,4.920904318,5.50223508,4.836721416,5.520501137
PPAPDC1A,1.892367467,2.245041143,1.841555277,2.230519199
WDR11,4.517601662,5.193156445,3.986725214,4.247014429
TACC2,4.574707014,4.53979798,4.335098384,4.168414596
BTBD16,2.143833132,1.639570826,2.174351658,2.249566678
PLEKHA1,3.960442127,4.449279804,4.088810126,4.383468699
HTRA1,5.668451099,5.486924612,5.264463345,4.04517224
DMBT1,2.173324546,2.161657013,1.826195643,1.950954412
5430419D17RIK,2.989444942,2.875505245,2.80663495,2.725549054
FAM24A,1.934674681,2.09231818,2.240909493,1.875998029
PSTK,5.396798161,4.372182098,5.386646985,4.130637665
ACADSB,5.136068067,5.122114328,5.493784747,4.984773415
HMX3,1.833698982,1.899120857,2.1135562,1.972831604
HMX2,3.003205006,2.585530697,2.642082829,2.329357959
BUB3,5.206432021,5.324645268,5.531897328,4.939462941
GPR26,2.338700737,2.430356753,2.692081757,2.073995774
GM10584,3.920884883,3.792292516,3.923109909,3.85385485
LHPP,2.700449302,2.649324022,2.40923915,2.323871736
FAM175B,5.099904266,5.096545348,4.693611395,5.137399094
ZRANB1,4.764903492,4.696180968,4.982169234,5.191440326
2700050L05RIK,3.747741841,4.369244465,3.943820432,4.257868417
BCCIP,5.393759284,6.325208559,5.388830802,6.521551325
FANK1,2.639201,2.509779284,2.148394849,2.47472322
DOCK1,4.828409814,4.940689753,4.097012609,4.523941493
5430417C01RIK,2.283658579,2.784186354,2.648940338,2.953228439
NPS,1.931166823,1.521087277,1.730161284,1.541759832
4930544L04RIK,1.587670047,1.496384568,1.833725713,1.434099465
FOXI2,2.634807994,2.584664239,2.605217077,2.468308435
PTPRE,4.464543489,4.88117516,4.646985131,5.621601932
MGMT,4.044206163,3.671402528,3.683053682,4.059822278
GM10578,3.598569888,3.251716775,3.120538048,3.094966104
GLRX3,6.850846048,6.108836096,6.970215432,5.84095393
PPP2R2D,5.769109585,5.51275352,5.619554035,5.666233972
JAKMIP3,2.267476845,1.796888093,2.373086568,1.945760242
DPYSL4,2.572365922,2.301149959,2.493921625,2.206231404
LRRC27,3.164414011,3.007443951,3.255579118,3.480983878
PWWP2B,3.229480123,3.62069674,2.965956808,3.504266197
INPP5A,4.596252433,4.267974368,3.795415694,4.70234166
GPR123,2.828257968,2.951696152,2.862789608,2.829288549
KNDC1,2.186539013,1.830501031,2.07329348,1.737246055
UTF1,2.314657731,1.805667157,2.135489042,1.923800567
ZFP511,5.574490658,5.228042962,4.991669259,5.305011465
PRAP1,2.469964308,2.368986766,3.178676473,2.611129076
MTG1,3.597243365,3.14861332,3.373575226,3.676423657
OLFR523,2.528651587,2.03481643,2.537088054,2.131254196
CD163L1,2.516394847,2.436826539,3.144663651,2.631747035
5830411N06RIK,2.103323785,1.771429456,1.864257476,1.857977941
OLFR525,2.404282285,2.248240247,2.12881464,2.085263907
OLFR527,2.856595392,2.157326112,2.445935275,2.484810135
OLFR533,2.602559441,2.331284499,2.88224015,2.108468109
OLFR535,2.348409551,1.959699842,1.756028399,1.7853485
OLFR46,2.537132825,2.545317621,2.624987965,2.302678998
OLFR538,2.571306211,2.546602013,2.530655665,2.224321712
OLFR61,2.410868719,2.203065895,2.746602992,2.085627918
OLFR53,2.350142342,1.765760795,1.802001036,1.869223281
OLFR539,1.579173673,1.701184607,1.765867877,1.656414225
OLFR45,2.44105613,2.190662013,2.373898666,2.129292698
OLFR541,1.564261882,1.484903901,2.087290472,1.532469666
CYP2E1,8.25200573,8.096085345,8.561754286,6.54090518
1190003J15RIK,2.40089136,1.857913652,2.857150904,1.91748207
SCGB1C1,2.897314311,2.546096475,2.917532369,2.851261474
ODF3,2.467989149,2.367452785,2.30348338,2.334260314
RIC8,3.71667644,3.898427863,3.376824008,4.06735348
PSMD13,4.32034213,5.785232172,4.02672026,5.869683263
NLRP6,3.488642108,3.424103279,3.670585118,3.533761814
ATHL1,3.891151562,4.33427842,3.383790924,4.220720356
IFITM1,6.288226961,7.108902468,7.171422085,9.002533997
B4GALNT4,2.583792658,2.119912993,2.370963982,1.879994287
PKP3,3.541514784,3.203798692,3.743876219,3.124339689
PTDSS2,3.951677064,3.97155918,4.109834537,4.322666167
LRRC56,3.225352022,3.547167586,3.257094295,2.68610176
RASSF7,2.365748406,2.201338941,2.87281389,2.18570964
PHRF1,4.388030604,4.3922085,3.457972258,4.378239298
DRD4,2.865762689,2.881906707,3.003787779,2.258040436
TMEM80,3.35316617,2.912987755,2.914194123,3.105491813
EPS8L2,2.818570331,2.822764641,2.981057719,2.541093938
TALDO1,5.965904748,5.560803427,5.838751241,7.546637632
RPLP2,5.549508116,6.139129796,6.057420686,6.188268158
SNORA52,3.157779278,2.685753859,4.189342252,4.334079451
PNPLA2,6.193699906,6.786539877,7.286542182,6.518102953
EFCAB4A,2.158618139,2.077292581,1.879065781,2.528306056
CD151,5.396771824,6.576144271,4.894398684,6.837140265
TSPAN4,4.774591189,5.827818393,4.527629003,5.696106774
AP2A2,5.756815067,6.568382228,5.303413031,6.028463555
MUC2,2.494699629,2.33696824,2.613308938,2.38790054
MUC5AC,2.146094761,2.234783554,2.180886468,2.097151623
MUC5B,2.624045574,2.504646782,2.640188966,2.449827574
BRSK2,3.461126512,3.192484879,3.161460947,2.895059153
KRTAP5-3,4.505502331,4.428644781,4.598646505,4.10884673
KRTAP5-4,3.856559686,3.822394512,3.741604522,3.887676418
B130016D09RIK,2.037952186,2.093490942,1.996235404,2.067053736
E330027M22RIK,1.835675129,1.264762546,1.785805176,1.58642894
SYT8,2.729257517,2.995794527,2.616721022,2.897107464
TNNI2,3.689846993,3.803042716,3.13640593,3.821689258
LSP1,6.908882986,7.666765718,6.50239996,7.516571247
TNNT3,3.653033462,3.293771841,3.704656851,3.106716752
IGF2AS,4.347007864,4.27481374,4.300791544,4.34144937
GM6471,3.057082036,2.83350887,2.953959088,2.719328908
TSPAN32,2.423564711,2.559773103,2.491623186,3.030095955
CD81,8.655957388,8.582613465,7.448033751,8.460859611
TSSC4,2.997748229,3.656409684,2.864049303,3.262387192
KCNQ1,2.608665116,2.181082882,2.153003464,2.414704051
SLC22A18,3.493054102,3.229657407,3.143903301,2.756356782
DHCR7,3.303200417,3.134564307,3.009502989,2.694258908
GM498,2.312303657,2.272717905,2.473759013,2.133132425
SHANK2,2.401263464,2.253653407,2.804601618,2.365116754
GM10574,2.171318763,1.931944996,1.982402368,2.068716353
GM10152,2.731331814,2.361957042,2.739247767,2.689731853
FGF3,2.068223773,1.884658331,2.213165445,1.841958051
FGF4,2.791527004,2.493504093,2.494905693,2.456928988
FGF15,2.610303319,2.47158909,2.89783669,2.504301968
ORAOV1,3.950583938,4.147271645,3.851876156,4.223977379
MRGPRF,4.167135106,4.69143886,3.787873833,3.783237941
MRGPRD,2.652212235,2.376286482,2.847479431,2.267909544
OSCAR,2.384131916,2.166254122,1.984147176,1.905880136
TFPT,3.34440276,4.129975849,3.602289681,3.898340549
LENG1,2.852559685,2.583633183,2.64428471,2.482425955
TMC4,3.692393418,3.757950343,3.396086996,4.069656867
MBOAT7,2.984378809,3.344439133,2.910976105,4.17963938
LILRB3,4.73981696,6.837800589,4.518563176,7.316151736
PIRA11,5.722428226,7.213096875,5.821666802,8.024799959
PIRA1,5.034963621,6.46436822,5.087798624,7.151182815
LILRA6,3.162214642,3.998352051,3.918657178,6.36472285
LAIR1,3.75341362,5.519228889,3.871959631,5.122336801
9430041J12RIK,2.058587908,1.651407646,1.660150709,1.859334103
D030047H15RIK,2.21182201,2.252387734,2.071562954,1.822487293
LENG9,3.460854831,2.669139453,2.752856436,3.052371552
RDH13,2.653309239,2.712454968,2.549477189,2.705422745
PPP1R12C,4.313748372,4.388372899,4.092264241,4.517060959
TNNT1,3.080176012,3.5138386,2.869687242,3.722068883
TNNI3,3.577898591,3.346274389,3.429877253,3.403685892
6030429G01RIK,2.426689329,2.489414228,3.080115919,2.406840618
SYT5,3.499397996,3.07943048,3.480438774,2.357947756
PTPRH,2.136419293,1.971555508,2.291650362,2.115824278
TMEM86B,3.308420148,3.428947604,3.158892737,3.629166106
SAPS1,3.843119762,3.981193883,3.363719626,4.632692653
HSPBP1,3.939106188,4.100962302,3.595929471,3.947083803
TMEM150B,3.411479028,3.708619815,3.124193388,2.848866255
COX6B2,4.289403951,4.081256412,3.883267285,4.238845654
FAM71E2,1.845938554,1.603785376,2.116855083,1.740004933
IL11,2.62890498,2.286256006,2.236108143,3.954719385
2210411K11RIK,3.449990027,2.980391765,3.045017296,2.752245946
UBE2S,5.273384677,6.614733479,4.90053353,6.255058038
SHISA7,2.745897883,2.662419781,2.666715933,2.709197876
ISOC2B,2.834314877,2.762779576,2.915487987,2.48739441
SBK2,3.224812001,3.049988504,3.305650586,3.048258688
ZFP579,4.545430681,4.206824516,3.730485969,3.62484039
FIZ1,2.711633285,3.043017619,2.964792309,2.975974157
RFPL4,1.349407589,1.401212746,1.722587475,1.288998932
RASL2-9,2.216872113,1.72231839,2.597786891,1.851612138
VMN1R56,2.096697916,1.866527138,2.229064967,1.980994665
NLRP2,1.41456418,1.364003402,1.789235736,1.391945803
VMN1R58,1.9870953,1.287330262,1.758155064,1.429271273
VMN1R59,2.580183047,2.392690767,2.74056774,2.553495479
VMN2R28,1.348827756,1.395921103,1.593295884,1.301585437
VMN1R63,2.027152251,1.872597763,1.994381291,1.934699605
VMN1R64,1.601756016,1.637252878,2.013115483,1.827965725
VMN1R65,1.873195709,1.821330127,2.04819615,1.791659924
ZFP787,3.198198965,2.845005208,2.137920711,2.799495134
ZFP583,4.246554742,3.829536841,4.436122736,3.341545645
OLFR5,2.275605611,2.193044601,2.38334205,2.079825828
OLFR1347,2.70965444,2.281645377,2.557037795,2.234252979
OLFR1348,2.995419374,2.86266514,2.61390461,2.78300179
OLFR1349,3.274181696,2.821981101,3.136126126,2.649348118
ZIM1,2.299534392,2.061508938,1.986684824,1.963570648
PEG3,5.455942796,4.618452085,4.547564751,3.989489617
5730403M16RIK,1.543814136,1.81043436,1.611532639,1.796328379
ZFP773,1.539994081,1.504884904,1.551976401,1.466744735
ZFP772,2.352579359,2.715700859,3.008225648,2.7271885
VMN2R29,2.592862841,2.226027648,2.753457715,2.385878614
CLCN4-2,3.944355386,3.854524012,3.59621812,4.076416984
2810047C21RIK1,2.98133578,3.265673874,3.136236029,3.105348986
VMN2R42,1.873457397,1.564012464,1.912687218,1.693981071
VMN2R51,2.498619754,2.441231255,2.990430091,2.367479607
VMN2R52,1.568404507,1.413348076,2.052619779,1.62880209
VMN1R66,1.456906607,1.488527918,1.541404643,1.629537464
NLRP4D,1.698765471,1.339087964,1.915689063,1.449960422
ZIK1,1.853689189,1.970369063,1.946156959,1.832505129
VMN1R69,1.298767714,1.473192703,1.598130955,1.339555259
VMN1R71,1.599857421,1.568726398,2.114264613,1.418561117
ZSCAN4F,2.050835145,1.715130625,2.114634025,2.02294948
MIR297-1,1.07086401,0.837690455,1.36558475,0.998617621
VMN1R72,1.71609372,1.223429461,1.560989506,1.273018674
VMN1R76,1.598304547,1.816687769,1.759756481,1.591943976
RNF141,5.252438541,5.914280693,4.961096764,5.58270785
VMN1R81,1.584532329,1.701818038,1.608919423,1.707618524
VMN1R83,1.532768225,1.437723772,1.390207078,1.257693426
VMN1R84,2.049797752,1.638824576,2.038411834,1.83622621
ZFP551,2.877352354,3.119673726,2.490593172,3.194516513
VMN2R54,3.595801973,2.91584627,3.14151285,2.675738598
VMN2R56,1.762420074,1.895006562,1.858684059,1.854293532
ZSCAN18,1.920976096,1.893627668,1.907248161,2.054807505
ZFP329,5.225087141,4.748591857,4.807701602,4.784120384
SLC27A5,2.872296343,2.553222086,2.948970458,2.427050247
ZBTB45,3.944375409,3.609251679,3.6905146,3.154276226
CHMP2A,8.125259,8.126104,7.835379833,8.311029431
UBE2M,4.432822677,4.837353367,4.025651167,4.95979308
MZF1,2.019248719,1.90040832,1.823246043,1.945888445
VMN1R85,2.633203288,1.780829113,2.31188398,1.998479174
VMN1R86,2.301419916,2.197442533,2.350247308,2.133730112
VMN1R87,1.833445,1.395693004,2.359685506,1.734653965
6330408A02RIK,3.51309741,3.244537932,3.477296985,3.448343138
9230107M04RIK,1.53251673,1.531567582,1.622019785,1.621070636
GM5584,1.276251872,1.08755103,1.324943275,1.351277828
GM6955,1.279916156,1.278297133,1.741128737,1.21015542
GM6957,1.380255812,1.126663099,1.425847695,1.008016955
2810007J24RIK,1.32584738,1.272179117,1.626152248,1.243501114
VMN1R90,3.135859367,2.872995025,3.456113865,2.921601262
OBOX3,1.524126958,1.487930572,1.798993029,1.460156448
OBOX6,1.459497778,1.238435475,1.846449886,1.463802695
CRX,1.926930365,1.958876224,1.708370585,1.743454694
SEPW1,6.971950089,8.739194061,7.272627996,8.458143788
GLTSCR2,8.200703619,7.465714145,7.245734417,7.370138449
EHD2,5.796685267,6.440035472,5.041113132,5.753165218
GLTSCR1,4.534065345,4.822302314,4.653151166,4.991078524
DHX34,2.403970408,3.353496261,3.199488692,2.873361987
GPR77,2.220567324,2.544542636,2.079443235,3.345351973
C5AR1,4.593301181,6.938543843,3.493999651,7.411199193
CCDC9,3.425673965,3.652121822,3.362819614,3.979728398
SAE1,4.639461798,5.947126731,4.743724597,5.714886043
NPAS1,2.405842385,2.244763623,2.304809055,2.350071003
GRLF1,5.997370758,5.901632703,5.43208287,5.374295668
CEACAM15,1.945288806,1.639109878,1.718835802,1.695469404
FKRP,2.403081632,2.592219859,2.444342162,2.260788469
CALM3,5.99171421,7.233610397,5.598099444,7.591327645
PPP5C,4.481077372,5.037591252,4.094153155,4.958974769
HIF3A,2.548973694,2.123188788,2.322298799,1.871018642
GM9519,1.951782583,1.493169379,1.592182869,1.468619788
PSG18,1.739923248,1.325072302,1.385968259,1.315934549
PSG28,1.251442572,1.979774325,2.161542627,1.52652267
PSG26,1.266466099,1.270430541,1.75070418,1.580813103
PSG25,1.728212793,1.507898368,1.69837275,1.415954067
PSG27,1.74113168,1.821187934,1.568501751,1.417983949
PSG23,1.500677829,1.806379068,1.36822189,2.092138509
PSG21,3.244583879,2.470161663,2.6425629,2.469484581
PSG20,2.308122972,1.52414156,2.363894285,1.701531288
PSG19,1.499312928,1.530059262,1.622271316,1.424360892
PSG17,1.511562865,1.449030746,1.663811823,1.398402218
CCDC61,3.577644086,2.931845177,3.032709677,3.180662065
FOXA3,1.596557576,1.674411675,1.744468122,1.541212466
QPCTL,2.720957335,3.025723204,3.307811668,3.567682195
GIPR,2.414491333,2.384569856,3.024670031,2.477756852
VASP,4.651619179,4.464028566,3.803253531,5.351917849
PPM1N,2.604298774,2.192144605,2.960898757,2.28933904
FOSB,2.747799024,3.083759297,2.601193304,3.070123336
CD3EAP,5.069857794,5.266412096,4.65996311,5.383750767
KLC3,2.166894975,2.001544993,1.868153803,1.981773049
MARK4,3.262456481,3.232753119,3.061411287,3.275965603
BLOC1S3,4.000911515,3.648630083,4.305132163,3.578805228
LRRC68,4.156308611,4.021798174,3.885293621,3.837404974
GEMIN7,4.382406756,5.302554994,5.22232772,5.454056792
SFRS16,3.846604067,3.931058703,3.617872645,3.645394411
RELB,2.92609296,3.155763189,3.028060782,3.209295651
CLPTM1,6.287967762,7.082730405,6.37765264,6.701382093
APOC2,3.871094614,4.910212511,3.556737801,6.429531296
APOC4,3.777761371,3.852119597,3.652775461,3.852754781
APOC1,6.494146669,8.056838842,8.507037238,7.272002965
APOE,8.148508217,9.803246759,8.132743661,8.784701038
PVRL2,3.203945718,4.163946943,3.203436174,3.860859598
BCAM,6.716129369,5.839386302,5.628876197,4.267061883
CBLC,2.545604328,2.662740034,2.67425946,2.449623602
BCL3,3.743052602,5.661447907,4.50626541,5.582637274
CEACAM16,3.271895576,2.916708217,2.839674488,3.371124221
CEACAM19,2.55256889,2.368744684,3.403416559,2.382138394
PVR,4.77726296,5.167242196,4.707455482,5.818027502
2210010C17RIK,2.398338474,2.126974739,1.936030615,1.95859029
VMN1R158,1.808885607,1.678837036,1.71586428,1.752912403
VMN1R93,1.679491217,1.519843261,1.552049861,1.520101966
VMN1R-PS79,1.544734849,1.412928727,1.574365636,1.431082749
VMN1R121,1.541705628,1.475008546,1.507669346,1.448987912
VMN1R103,1.429896742,1.380848467,1.638482305,1.362140656
VMN1R117,1.49534106,1.535990504,1.55179103,1.605870898
VMN1R118,2.029169563,1.84906191,2.248131546,1.721278909
VMN1R101,2.043985841,1.310180926,1.505205971,1.669569562
VMN1R151,1.439715614,1.411834855,1.658939726,1.380142121
VMN1R175,1.749207795,1.79050782,1.954897716,1.789047682
VMN1R176,1.327248003,1.276186776,1.843970653,1.455314961
VMN1R177,1.902371593,1.668426131,1.847208347,1.667363957
ZFP111,4.045684974,4.327020311,3.778499794,3.698162788
ZFP109,3.233965628,3.468167944,3.846582485,2.936608443
ZFP61,2.636727889,2.71206088,2.810535405,2.322937943
ZFP94,2.972842046,2.609378221,2.942147669,3.066750698
1700008P20RIK,2.592294389,2.389659762,2.696174301,2.155397126
IRGC1,2.786944664,2.516905644,2.63335361,2.445366317
2310033E01RIK,2.559554835,2.276217752,2.493264109,2.229656594
ZFP575,3.025348393,2.949393887,2.621808802,2.726431489
TEX101,1.976263451,2.096075822,1.803884017,1.892367467
GM4763,1.888437961,1.930000532,2.164234367,1.714189902
CD177,2.786997915,2.707245379,2.881887999,3.834078978
LYPD4,1.509953233,1.473220349,2.089077559,1.72193287
GM4881,2.174409657,2.497293914,2.434165718,2.478481886
RABAC1,4.631830733,5.758060227,4.960338475,5.72565255
ATP1A3,4.248334923,4.62184649,3.120538048,5.314170618
GRIK5,3.853546536,3.67688762,3.473715804,3.389262507
POU2F2,3.606263375,3.736296448,4.139296997,3.233099345
DEDD2,3.291712537,3.131150396,2.990869032,3.434809347
ERF,4.322740341,5.995354497,3.493343111,5.374317382
CEACAM1,5.420085743,5.248379389,5.571191415,6.064254391
PAFAH1B3,4.258308207,4.555566322,4.817211458,4.588963256
CNFN,3.461669287,3.405991333,3.432466271,3.129436363
CXCL17,3.471998923,3.366977393,3.400456068,3.376117079
CEACAM2,2.700486757,2.832199939,3.537309469,2.761096869
GM7092,2.557204477,1.951820082,2.34903897,2.2476378
BCKDHA,3.621811484,3.62532646,3.7410113,3.422678515
TMEM91,3.991296472,3.578357656,3.050789905,3.668248263
CCDC97,3.028842285,4.151714915,3.200622816,4.817854628
HNRNPUL1,5.203492876,6.614679049,5.430435132,6.330812304
AXL,5.26394057,6.037793284,4.842882541,5.449253823
CYP2S1,2.925939918,2.972818823,2.728074526,2.325825237
NLRP9C,1.425824535,1.252972011,1.383363166,1.203990517
VMN1R185,1.647209447,1.446903955,1.887268758,1.405159513
CYP2B23,3.3517449,3.635489734,3.502375637,3.301951477
CYP2A22,1.053877651,0.890211126,1.241310224,0.968915794
EGLN2,3.851709167,4.582940179,4.020570715,4.557829525
RAB4B,4.127464833,5.013515182,3.769593641,5.107433105
MIA1,1.932918601,1.640075402,2.353317847,1.855418565
SNRPA,5.414828102,6.203338464,5.06194484,5.902062894
ITPKC,3.488777792,3.331818807,3.772748931,3.444201198
LTBP4,5.003052066,4.183780953,4.150731728,3.59083493
SHKBP1,2.641178021,3.066367389,2.53015399,3.235660439
SPNB4,2.490277528,2.107464297,2.464140526,1.839984927
PLD3,4.965795267,6.633183021,4.818051348,5.32358207
MAP3K10,3.364401705,3.839707769,3.023972489,2.813733509
1700049G17RIK,2.229587705,2.690764863,2.434532595,2.350175086
ZFP780B,3.252102217,3.924007813,3.685752359,3.168921433
ZFP850,1.716205781,1.756116073,1.865605411,1.648108061
PSMC4,5.365319885,5.838953999,5.302873595,6.129296729
BC089491,2.119137939,2.16006685,1.826655467,1.938675697
DLL3,2.223678454,2.28254363,2.67776275,2.131891017
TIMM50,4.919493309,4.834862389,4.62743382,4.70008723
SUPT5H,4.063298508,4.711079594,3.890902947,5.073654491
PLEKHG2,4.435341903,4.730257318,3.486006527,4.398545505
ZFP36,6.019170156,6.288959398,6.058924354,6.493717128
MED29,3.120372645,3.903368949,3.839856572,3.833604537
SAMD4B,4.412827105,5.481083001,4.489481735,5.521780629
IL28A,5.097412233,5.032165056,4.611475386,4.980402968
NCCRP1,3.32109984,3.207203968,3.096596692,3.069480197
PAK4,3.661102919,3.856397859,3.060333774,3.426267573
C330005M16RIK,1.641659161,1.801491431,1.796210362,1.724248208
MRPS12,7.180464109,6.618907675,6.929679375,6.355609913
NFKBIB,4.586110335,4.876512822,5.212826769,5.040376521
GM10648,2.366907219,2.268322669,2.668859062,2.340442094
ACTN4,7.394358032,7.274794124,6.026285974,6.983482963
EIF3K,7.885133715,8.306557071,7.693920718,8.399735157
RYR1,2.266328008,2.104499149,2.117730047,2.087779832
SPRED3,3.74688713,3.987113927,3.48351475,3.764584819
PSMD8,6.688236762,7.857719435,7.042204308,7.717010656
CATSPERG1,2.766804584,2.934332496,2.797144286,2.951195012
KCNK6,5.095659396,5.37416277,4.291890188,5.217410038
2200002D01RIK,5.384683067,5.016403648,4.826139439,5.055847084
SPINT2,4.037416718,3.687874372,3.499748374,3.526332757
SIPA1L3,4.446741878,4.757752868,4.340509734,4.733917928
CATSPERG2,2.445030985,2.35101099,2.433633937,2.354014814
BC027344,2.173978189,2.179742337,2.495574001,2.068361804
ZFP27,3.542486226,3.646019152,2.928781997,3.573840151
